State_Code,Timestamp_UTC,Gross_Load_MW,Hour_Of_Day,Day_Of_Week,Is_Weekend,Is_Holiday_State,Avg_Temp_C,Temp_Change_6H,Avg_Humidity_Pct
CHH,2024-01-02 14:00:00,9871.367106696123,14,2,0,0,8.272032849960231,-0.7569180215974711,31.373077081004755
DL,2024-01-02 14:00:00,16338.907872655176,14,2,0,0,2.774958081706801,-1.5020963342589146,40.47820649899833
DNHD,2024-01-02 14:00:00,1193.81523742816,14,2,0,0,15.29112685613632,1.154518702371229,59.8443852318129
GA,2024-01-02 14:00:00,802.3235067177483,14,2,0,0,23.672691170413756,4.1680526773117,64.23008101010024
GJ,2024-01-02 14:00:00,25750.27629357045,14,2,0,0,9.976387299330952,-2.3266541711816284,36.57064262254803
HP,2024-01-02 14:00:00,21663.471259824702,14,2,0,0,-4.946987731403848,4.518821474946012,48.32949695303945
HR,2024-01-02 14:00:00,13145.267257180198,14,2,0,0,6.93657169651367,2.3808613619399592,40.1762088007992
JH,2024-01-02 14:00:00,7301.1955771562,14,2,0,0,10.941648434677107,4.493722186613282,40.71680166745953
JK,2024-01-02 14:00:00,26305.630854281306,14,2,0,0,-6.78125756678353,-0.9903301719147724,34.27431511971527
KA,2024-01-02 14:00:00,16959.214958006618,14,2,0,0,18.45336875186233,3.366927010168558,48.388645717514905
KL,2024-01-02 14:00:00,6586.938185427664,14,2,0,0,16.714245102393033,-1.874711105988382,73.24699945664618
LA,2024-01-02 14:00:00,45058.22062281248,14,2,0,0,-19.43551163627455,-0.3952483809607052,22.128172878389485
LD,2024-01-02 14:00:00,61.115860373934936,14,2,0,0,23.927736078435156,1.0341993593933978,63.43463308855991
MH,2024-01-02 14:00:00,25839.72363209749,14,2,0,0,14.097014767545067,-0.2616502184835472,42.52465764158851
ML,2024-01-02 14:00:00,561.9523512686778,14,2,0,0,6.14347447027087,1.8524710401722848,67.54447422473423
MN,2024-01-02 14:00:00,626.9375630921269,14,2,0,0,8.914098529868182,1.8384690021306191,48.47181592975358
MP,2024-01-02 14:00:00,20130.683494298923,14,2,0,0,5.866738790307149,0.1273278427237096,35.02839756096921
MZ,2024-01-02 14:00:00,398.6683622500338,14,2,0,0,9.970279800579428,2.0274296931420075,62.43706593513722
NL,2024-01-02 14:00:00,492.6005691230095,14,2,0,0,7.634655344407191,1.960475914328331,53.09823060791002
OD,2024-01-02 14:00:00,8591.32294144251,14,2,0,0,13.091329433464791,-2.2893041590453667,66.48388167130774
PB,2024-01-02 14:00:00,17946.03890430638,14,2,0,0,1.5217076126095188,1.8957809311850264,26.759284689927828
PD,2024-01-02 14:00:00,319.35428526686184,14,2,0,0,21.360538839357687,0.674907679864468,67.04619851242913
RJ,2024-01-02 14:00:00,25585.63179397675,14,2,0,0,5.708792769634535,2.28079386956153,20.98391341534193
SK,2024-01-02 14:00:00,8124.6976005937795,14,2,0,0,-0.0918010934300301,5.275498405861303,46.67256609106951
TN,2024-01-02 14:00:00,21525.915155164577,14,2,0,0,20.424705576063428,1.7898360648331106,61.23366681633084
TR,2024-01-02 14:00:00,747.8680284689683,14,2,0,0,9.19839752989147,1.8250797716586116,68.26493879450989
TS,2024-01-02 14:00:00,16768.077077110247,14,2,0,0,18.250260416748056,3.1159231883456453,40.05803999894451
UK,2024-01-02 14:00:00,22321.825406507734,14,2,0,0,-2.1303187224811038,1.1358854746380294,56.74401109944248
UP,2024-01-02 14:00:00,34506.33958292948,14,2,0,0,3.4736781183791665,3.359377508221765,35.36946135300906
WB,2024-01-02 14:00:00,12927.958756010445,14,2,0,0,13.876960729000457,4.784030233810784,69.98803127201494
AN,2024-01-02 15:00:00,103.1109286585979,15,2,0,0,21.56330181217408,-0.8205624443095161,59.56037743610387
AP,2024-01-02 15:00:00,16243.846191664908,15,2,0,0,20.99065684475584,0.0893293676940061,46.703027693291126
AR,2024-01-02 15:00:00,10067.943168207215,15,2,0,0,5.783144697545792,4.811302343526918,56.52747940880448
AS,2024-01-02 15:00:00,4746.887659562795,15,2,0,0,13.04279409459489,5.056120583704542,54.25661628479119
BH,2024-01-02 15:00:00,9393.225918873237,15,2,0,0,9.461071787376587,3.261224853895481,42.89455466104637
CH,2024-01-02 15:00:00,5961.556559072638,15,2,0,0,5.774393391773789,2.5261447841075526,36.47558552105344
CHH,2024-01-02 15:00:00,8023.751687449162,15,2,0,0,11.528640389477674,3.537886250531235,26.938440025781592
DL,2024-01-02 15:00:00,16477.315979153514,15,2,0,0,3.6947720160791935,2.9658242532561463,33.63157861600846
DNHD,2024-01-02 15:00:00,1246.897752356814,15,2,0,0,18.45302391456372,7.304277216546991,63.86776731450494
GA,2024-01-02 15:00:00,842.4327460811292,15,2,0,0,21.26007053815486,1.7846481678559556,74.92993328414428
GJ,2024-01-02 15:00:00,26205.53378202189,15,2,0,0,13.384600111354835,5.205939974029954,33.848141505698045
HP,2024-01-02 15:00:00,19855.001668416196,15,2,0,0,-3.960961724570366,3.563840811751802,47.85182522825763
HR,2024-01-02 15:00:00,13346.015627573512,15,2,0,0,7.343722895716092,6.824255543593744,34.56489644660975
JH,2024-01-02 15:00:00,8328.85205137962,15,2,0,0,9.566851129234433,3.1637877628685933,42.2974951462223
JK,2024-01-02 15:00:00,24507.57908743325,15,2,0,0,-5.89029527276495,3.2376835601671026,38.06705662154463
KA,2024-01-02 15:00:00,16394.953113708678,15,2,0,0,18.48653151074039,1.2750042598198943,43.69935664351125
KL,2024-01-02 15:00:00,6436.449733570911,15,2,0,0,20.841544996849365,2.276549173199946,65.28793303152128
LA,2024-01-02 15:00:00,47120.46833232744,15,2,0,0,-20.11696376183841,2.039201042744562,23.545547015467328
LD,2024-01-02 15:00:00,64.46798452184619,15,2,0,0,25.505949506000515,4.072617834502797,57.09736421682173
MH,2024-01-02 15:00:00,28074.77237844247,15,2,0,0,15.694052998496872,0.1203007141407788,49.10471033395809
ML,2024-01-02 15:00:00,578.5200857537086,15,2,0,0,9.534606999303874,1.7000186832157436,60.46296118521174
MN,2024-01-02 15:00:00,576.9609469340826,15,2,0,0,8.58938681781614,3.850906322027845,61.47860222935128
MP,2024-01-02 15:00:00,17713.831001106402,15,2,0,0,9.32032339088665,5.193451367335364,33.03968209576113
MZ,2024-01-02 15:00:00,390.1350266547244,15,2,0,0,12.575791906675168,4.694167169468017,60.53435777645263
NL,2024-01-02 15:00:00,520.0041524769841,15,2,0,0,8.101946890407106,-0.3644777738881064,47.57231100857564
OD,2024-01-02 15:00:00,9147.317214747813,15,2,0,0,14.380955720434027,1.1406171983661917,50.20856497336936
PB,2024-01-02 15:00:00,18702.05646448226,15,2,0,0,1.0953367028847554,1.404386953491902,38.3601085419135
PD,2024-01-02 15:00:00,322.2357657724339,15,2,0,0,19.13969271332889,-0.8695991404072032,65.30831424752212
RJ,2024-01-02 15:00:00,26658.823071741263,15,2,0,0,5.398451079367245,4.039335717197093,25.82752187517673
SK,2024-01-02 15:00:00,6307.655494004716,15,2,0,0,1.515763279970827,2.516025278105229,33.7220774625554
TN,2024-01-02 15:00:00,21387.79380263139,15,2,0,0,19.62080232220934,1.733455213163051,61.625270744808816
TR,2024-01-02 15:00:00,769.9354398255678,15,2,0,0,11.305576769761988,3.2375543835819656,74.35789976592501
TS,2024-01-02 15:00:00,16296.59700804664,15,2,0,0,17.84377219689076,2.601079780255649,45.8126593235457
UK,2024-01-02 15:00:00,14974.768657847766,15,2,0,0,2.114547333451622,2.482949959124222,41.860543074971496
UP,2024-01-02 15:00:00,32770.627151888264,15,2,0,0,5.768948239534666,2.133582351380753,46.835950180171125
WB,2024-01-02 15:00:00,12399.622506249829,15,2,0,0,16.304856368173088,7.805745102890468,59.82189931226665
AN,2024-01-02 16:00:00,111.52196995374992,16,2,0,0,24.46708968541758,4.954413628565593,58.00096005146519
AP,2024-01-02 16:00:00,17367.862559931382,16,2,0,0,25.50190840248641,4.443835772306954,37.16235919697364
AR,2024-01-02 16:00:00,10085.504585887358,16,2,0,0,5.765218520630309,1.4878110715524755,62.8015905106001
AS,2024-01-02 16:00:00,4630.428179339621,16,2,0,0,11.79762285833984,4.414807515864289,61.35180730410711
BH,2024-01-02 16:00:00,9983.763621256185,16,2,0,0,7.478756379406082,3.623581964215792,56.583333254265504
CH,2024-01-02 16:00:00,5452.504669331715,16,2,0,0,6.428018337220061,4.747143198269397,33.269361197535865
CHH,2024-01-02 16:00:00,8015.734529002885,16,2,0,0,11.502967114826625,3.2630347584411385,30.57383134652036
DL,2024-01-02 16:00:00,18776.890615380133,16,2,0,0,1.3962752741843776,0.1026659370635256,40.1837669078437
DNHD,2024-01-02 16:00:00,1326.9577491350617,16,2,0,0,17.55723140647333,4.087559419719851,59.45640241634587
GA,2024-01-02 16:00:00,918.4780732468776,16,2,0,0,22.64341360825144,0.8672558633218834,66.33498144820939
GJ,2024-01-02 16:00:00,28761.36217876548,16,2,0,0,7.99125499737894,-0.3912302843424751,49.89386916878615
HP,2024-01-02 16:00:00,13985.610506584466,16,2,0,0,-0.4887956982087065,9.342812889204955,40.45525760137511
HR,2024-01-02 16:00:00,15905.748601802996,16,2,0,0,4.353113450514456,2.1869251000051992,42.19791849866695
JH,2024-01-02 16:00:00,7489.325015561748,16,2,0,0,11.580606608779728,3.547590405532929,41.71490399202691
JK,2024-01-02 16:00:00,20561.96064370328,16,2,0,0,-3.9701334694426262,4.524755525469568,40.85535041805745
KA,2024-01-02 16:00:00,17365.853943632723,16,2,0,0,20.363966567348875,5.711505114545426,38.76932914247012
KL,2024-01-02 16:00:00,6298.3607281636605,16,2,0,0,20.017381695465904,1.7818152413620432,72.24547340999312
LA,2024-01-02 16:00:00,48051.947522848895,16,2,0,0,-20.414434163640003,1.0594012028845512,27.02148977423222
LD,2024-01-02 16:00:00,67.84262760893283,16,2,0,0,26.098491998253436,6.227624141405009,60.77300786900419
MH,2024-01-02 16:00:00,29170.75387753524,16,2,0,0,13.240314557341405,0.4351701360881321,53.53994667881594
ML,2024-01-02 16:00:00,585.8153891162732,16,2,0,0,7.294794489791807,-0.5494107315363523,72.21935079278904
MN,2024-01-02 16:00:00,636.0891202757516,16,2,0,0,11.23234763243462,3.650801775532884,51.68599154946018
MP,2024-01-02 16:00:00,16601.391172712498,16,2,0,0,11.625726328242964,2.958641826365336,31.0468663713325
MZ,2024-01-02 16:00:00,425.0018468068079,16,2,0,0,8.636636589934959,-0.2649604726853489,60.804571336445726
NL,2024-01-02 16:00:00,548.9700606487322,16,2,0,0,10.573109473779196,2.993969148372215,53.555424006920354
OD,2024-01-02 16:00:00,8924.161650006561,16,2,0,0,16.5751971246824,3.716592797690497,45.536399956038295
PB,2024-01-02 16:00:00,17626.118942216584,16,2,0,0,2.362281297524696,1.334479211221253,34.30370045953681
PD,2024-01-02 16:00:00,319.0321923668411,16,2,0,0,24.59527082969052,2.999672523187037,67.4322490998306
RJ,2024-01-02 16:00:00,26236.600706162862,16,2,0,0,6.254555322231672,4.6127153532611445,25.9358731568624
SK,2024-01-02 16:00:00,10698.713998346837,16,2,0,0,-1.9993578994570127,1.209750162987402,44.67929678654926
TN,2024-01-02 16:00:00,21453.063279137943,16,2,0,0,20.780522307293225,3.921970149567535,65.8726618583489
TR,2024-01-02 16:00:00,787.7932528379199,16,2,0,0,12.28294345616704,4.807903345992109,65.74935737619091
TS,2024-01-02 16:00:00,17212.48379350739,16,2,0,0,21.352150696198294,4.589232691090505,49.71586171754725
UK,2024-01-02 16:00:00,18301.23487437376,16,2,0,0,0.2036757966589972,4.132316671344869,41.36299890281568
UP,2024-01-02 16:00:00,33552.17070972437,16,2,0,0,8.357320749773221,4.201600973190597,32.04233978078587
WB,2024-01-02 16:00:00,13367.071913304422,16,2,0,0,11.688976755225482,-0.2062538904169635,66.78949020412091
AN,2024-01-02 17:00:00,119.63423341687114,17,2,0,0,26.75182854104991,5.83027106643425,55.98920926080326
AP,2024-01-02 17:00:00,16519.273015838644,17,2,0,0,24.63502387852601,5.563934751980565,50.01308967821167
AR,2024-01-02 17:00:00,8664.942728000333,17,2,0,0,6.8296039343110415,5.9698082370093895,64.04346448935625
AS,2024-01-02 17:00:00,4621.451714367389,17,2,0,0,10.69502416979679,0.4201492444403367,56.00371170366351
BH,2024-01-02 17:00:00,9339.945331684869,17,2,0,0,11.521576191513626,7.254583056924848,45.54153464726263
CH,2024-01-02 17:00:00,4225.519938243746,17,2,0,0,8.365164749533958,7.13504914396196,40.77698448167743
CHH,2024-01-02 17:00:00,7145.4972172256375,17,2,0,0,13.686980149183675,7.016382720911276,29.33997009589263
DL,2024-01-02 17:00:00,14659.335407142433,17,2,0,0,7.266940736910724,6.894217084303405,29.621042989436702
DNHD,2024-01-02 17:00:00,1297.2139682294203,17,2,0,0,14.957529106663358,1.7153531108183575,59.14179989464885
GA,2024-01-02 17:00:00,920.1215001970588,17,2,0,0,22.336550931027404,3.4580731117380026,65.0568286369847
GJ,2024-01-02 17:00:00,25298.08347399755,17,2,0,0,13.454791901938211,7.517724326395205,45.12475395015322
HP,2024-01-02 17:00:00,18036.711924175597,17,2,0,0,-2.851215113959003,2.921084010477066,44.60786041717233
HR,2024-01-02 17:00:00,14387.331600823016,17,2,0,0,6.164845553466364,3.000201880706604,30.296042824941733
JH,2024-01-02 17:00:00,6490.853353556171,17,2,0,0,14.342680464133023,5.676115899241072,44.595357266983726
JK,2024-01-02 17:00:00,19940.57775753445,17,2,0,0,-3.639212862124646,3.843797111052308,34.42795144413537
KA,2024-01-02 17:00:00,19870.367362464505,17,2,0,0,17.154336435445966,1.217998104648169,50.914789534292034
KL,2024-01-02 17:00:00,6770.952845036001,17,2,0,0,22.038771793450927,4.062865246292535,66.50595028384873
LA,2024-01-02 17:00:00,39513.44876134216,17,2,0,0,-17.516763149272165,3.8890405431772654,22.078639729220093
LD,2024-01-02 17:00:00,68.25152613402443,17,2,0,0,26.234490535231597,5.972929350797131,61.3695579526326
MH,2024-01-02 17:00:00,30393.260557501788,17,2,0,0,16.63010647836327,1.6525876368307395,50.79071891210719
ML,2024-01-02 17:00:00,597.0113726655765,17,2,0,0,10.598858846809303,2.475782939825036,52.90557502864417
MN,2024-01-02 17:00:00,614.5898626145702,17,2,0,0,11.445656793275358,3.095226220712547,56.95887063228403
MP,2024-01-02 17:00:00,17740.563724451713,17,2,0,0,10.12164732052871,5.974115384258112,36.14925423666613
MZ,2024-01-02 17:00:00,388.5560812547757,17,2,0,0,9.485832112555768,1.6733108525203155,57.96274855566564
NL,2024-01-02 17:00:00,500.7916088085409,17,2,0,0,9.662939007500668,2.021904692819412,39.09979701960901
OD,2024-01-02 17:00:00,9444.731856686334,17,2,0,0,16.62732909999228,5.823517913206345,52.99425481598285
PB,2024-01-02 17:00:00,17287.904883588373,17,2,0,0,3.0035888199942,0.5433141167642872,29.97642353542816
PD,2024-01-02 17:00:00,311.8559533545449,17,2,0,0,22.74413420377117,6.700452844661388,57.48071772838148
RJ,2024-01-02 17:00:00,23891.580951465603,17,2,0,0,9.04273838168162,7.165122874716358,20.0
SK,2024-01-02 17:00:00,4955.276218915244,17,2,0,0,2.839416412256716,3.684486773227805,55.72054056495969
TN,2024-01-02 17:00:00,21091.000609481613,17,2,0,0,22.348376016468837,4.394061519101854,56.33582241347044
TR,2024-01-02 17:00:00,835.9143200287796,17,2,0,0,13.476297283795969,5.959706389615366,60.62332209372136
TS,2024-01-02 17:00:00,16113.158690762071,17,2,0,0,21.827211476775357,0.9612364386497738,39.53674849601636
UK,2024-01-02 17:00:00,16023.509785352657,17,2,0,0,1.89353926320886,0.6563040964549747,49.210503670542366
UP,2024-01-02 17:00:00,34735.195624212494,17,2,0,0,5.477655990096169,1.7815329091549224,42.02888308562299
WB,2024-01-02 17:00:00,13373.080393736436,17,2,0,0,16.016016861769582,5.790010928483445,62.52102131439122
AN,2024-01-02 18:00:00,118.93616234500618,18,2,0,0,24.577045577455777,1.7209041723814629,67.85656075494192
AP,2024-01-02 18:00:00,16085.786990803776,18,2,0,0,24.392109967207368,5.060339281673244,41.55952926176142
AR,2024-01-02 18:00:00,7644.147764425196,18,2,0,0,7.696311281006008,4.233058253653244,64.85843109307551
AS,2024-01-02 18:00:00,5066.664431071436,18,2,0,0,14.690694885314754,6.42617355920555,57.67983933079992
BH,2024-01-02 18:00:00,8829.150128868616,18,2,0,0,10.579122076242976,5.457687226318242,45.626147089472326
CH,2024-01-02 18:00:00,4270.551825500149,18,2,0,0,8.279011940020634,7.635247131138104,46.50425805188102
CHH,2024-01-02 18:00:00,7006.515091129929,18,2,0,0,14.429607613257842,5.447386031852865,30.36960712860439
DL,2024-01-02 18:00:00,15401.730205459837,18,2,0,0,5.4516562306608085,6.606817998904454,32.58963182082661
DNHD,2024-01-02 18:00:00,1308.5459004097986,18,2,0,0,17.811372061892644,2.2679975510235533,57.533087667783306
GA,2024-01-02 18:00:00,891.1884660804777,18,2,0,0,24.70642470543554,3.5544544996260576,62.286887693395286
GJ,2024-01-02 18:00:00,23566.392712912453,18,2,0,0,18.055403621818144,10.991773624733693,39.79237488986874
HP,2024-01-02 18:00:00,17983.575251007525,18,2,0,0,-2.681091813509518,6.937759360792967,44.139823969818806
HR,2024-01-02 18:00:00,14430.767805045942,18,2,0,0,6.855035240392713,4.989416901988403,37.96700440766279
JH,2024-01-02 18:00:00,6265.489112634225,18,2,0,0,14.167673231637618,4.383720090981171,31.271580212112266
JK,2024-01-02 18:00:00,19484.2338785065,18,2,0,0,-3.373754981747777,3.932024826293211,31.986756181026752
KA,2024-01-02 18:00:00,19605.14151861561,18,2,0,0,20.445621439055536,4.225110358128294,48.03640901633281
KL,2024-01-02 18:00:00,7106.045997811923,18,2,0,0,20.613787704584578,1.23166459226319,67.24595226679446
LA,2024-01-02 18:00:00,42531.38081373879,18,2,0,0,-18.57866721107606,3.0387592505446364,27.567676484217746
LD,2024-01-02 18:00:00,65.03616139517861,18,2,0,0,27.51154809945297,-0.0828440148232161,55.974961709104846
MH,2024-01-02 18:00:00,30206.85843319289,18,2,0,0,19.075394933305617,3.521267938572201,65.2994852045181
ML,2024-01-02 18:00:00,572.8818298720756,18,2,0,0,9.759672157295167,0.981461441446612,60.06336996327731
MN,2024-01-02 18:00:00,619.2389814647429,18,2,0,0,10.316699852488174,3.94032361719788,51.03476063985361
MP,2024-01-02 18:00:00,16043.541567815602,18,2,0,0,11.937389477481382,4.518186033675399,32.765084445292004
MZ,2024-01-02 18:00:00,442.4844154793446,18,2,0,0,14.000059396773125,5.459405012045009,56.88734171176208
NL,2024-01-02 18:00:00,465.4140191485888,18,2,0,0,11.303388081003725,3.458888361544177,45.67065403955721
OD,2024-01-02 18:00:00,9258.42916137253,18,2,0,0,18.82478852610209,4.402024314950559,56.384900118803714
PB,2024-01-02 18:00:00,14865.86488942959,18,2,0,0,6.671947399672341,6.245967966067383,32.60741286007535
PD,2024-01-02 18:00:00,330.71931646577013,18,2,0,0,24.277632556804537,3.811014501863372,62.56715047872178
RJ,2024-01-02 18:00:00,24228.515024870023,18,2,0,0,9.73270930007348,5.940895120414136,24.787016625657596
SK,2024-01-02 18:00:00,5345.462207053502,18,2,0,0,2.4689646220434285,3.5972366832985485,47.38905594675616
TN,2024-01-02 18:00:00,22141.86013542128,18,2,0,0,22.81612059144897,4.704681062971847,57.045773367938615
TR,2024-01-02 18:00:00,864.5687815380486,18,2,0,0,14.790789030431435,8.51340169972795,66.84231071533905
TS,2024-01-02 18:00:00,15706.874184895065,18,2,0,0,20.960570416731517,3.752854573820244,42.8943746754487
UK,2024-01-02 18:00:00,13018.884788238676,18,2,0,0,3.895201710443376,2.971235971565765,52.05235563574495
UP,2024-01-02 18:00:00,31886.17742059359,18,2,0,0,10.84916096215092,6.615441345351359,34.58305352506783
WB,2024-01-02 18:00:00,13445.095715970425,18,2,0,0,16.057701390376895,4.941923515687117,64.86114361190346
AN,2024-01-02 19:00:00,116.91523557457836,19,2,0,0,27.205994839258707,4.004396763581795,54.72252796783557
AP,2024-01-02 19:00:00,15419.620549755424,19,2,0,0,26.395575160757748,4.082179493129683,38.59477664701176
AR,2024-01-02 19:00:00,8394.799885108416,19,2,0,0,7.036367476226928,6.067502748361921,58.33795384274841
AS,2024-01-02 19:00:00,5028.327002330444,19,2,0,0,12.761538153548548,3.48400862699836,46.80322798342395
BH,2024-01-02 19:00:00,9009.86732557074,19,2,0,0,12.491154277974708,2.377756928041032,47.17128789179084
CH,2024-01-02 19:00:00,3743.6821006200935,19,2,0,0,9.202583780527087,6.876811554336365,35.604286880631044
CHH,2024-01-02 19:00:00,7135.644973968858,19,2,0,0,14.158009532179785,4.348813423898235,26.52333708208836
DL,2024-01-02 19:00:00,12443.713688957076,19,2,0,0,8.872671390054899,6.699692608515847,36.13549643613343
DNHD,2024-01-02 19:00:00,1260.506577104965,19,2,0,0,16.25513244240665,3.012269033201761,66.18677230651525
GA,2024-01-02 19:00:00,911.8305854875626,19,2,0,0,23.630542084641757,4.894766497596883,55.75360967066759
GJ,2024-01-02 19:00:00,25847.03057399454,19,2,0,0,10.753442602080051,2.944264291257138,32.9505117713055
HP,2024-01-02 19:00:00,20380.463819324053,19,2,0,0,-3.919781160542265,1.6517534664768938,53.39314130095811
HR,2024-01-02 19:00:00,13126.838411010904,19,2,0,0,9.014844161088549,5.007969690893133,33.126481675269815
JH,2024-01-02 19:00:00,5655.611836967178,19,2,0,0,14.776590453963427,3.342908734889461,32.28796222212084
JK,2024-01-02 19:00:00,15583.708172517809,19,2,0,0,-1.082911324099299,3.0886563893895627,31.086898020235047
KA,2024-01-02 19:00:00,20543.28610945341,19,2,0,0,22.051204557541304,3.210571523630726,44.4524899186001
KL,2024-01-02 19:00:00,7075.97710231058,19,2,0,0,23.995988950762687,5.632130519302152,64.79132719907224
LA,2024-01-02 19:00:00,34254.10131642055,19,2,0,0,-15.574546872368492,5.346762030170831,25.041200829854105
LD,2024-01-02 19:00:00,64.82434478404063,19,2,0,0,28.94915416925071,8.586809557932817,61.0046969066704
MH,2024-01-02 19:00:00,29208.92099996677,19,2,0,0,16.99957605699121,2.981253247900652,59.181894600202085
ML,2024-01-02 19:00:00,540.7985895152377,19,2,0,0,12.428093049153032,6.746122590263742,59.52250344501176
MN,2024-01-02 19:00:00,658.1145316495987,19,2,0,0,14.05146011886162,6.3378069552004055,60.13072820339822
MP,2024-01-02 19:00:00,15580.963477957586,19,2,0,0,10.83186828051162,4.189753660192764,25.68034292771453
MZ,2024-01-02 19:00:00,481.5860766463045,19,2,0,0,12.178110125898408,2.3727239091419428,58.06646420611956
NL,2024-01-02 19:00:00,469.6370927252013,19,2,0,0,13.61392274978244,5.13840408796805,49.25904353616264
OD,2024-01-02 19:00:00,9127.816633257173,19,2,0,0,19.30287862834312,6.1743436969397525,43.2488294789155
PB,2024-01-02 19:00:00,14850.58040111462,19,2,0,0,6.132791417963193,6.24598950129808,34.932734553057706
PD,2024-01-02 19:00:00,308.5335089023859,19,2,0,0,24.490289233996933,3.36048038294453,65.97597251914928
RJ,2024-01-02 19:00:00,24778.34869758818,19,2,0,0,9.418976900391726,4.618421963604934,21.11735948949972
SK,2024-01-02 19:00:00,5701.109424902521,19,2,0,0,2.157071592981834,0.675577963644322,51.09995249037962
TN,2024-01-02 19:00:00,24341.585899772406,19,2,0,0,23.297571688940835,2.271816884729887,59.52976293306812
TR,2024-01-02 19:00:00,871.3889264590625,19,2,0,0,16.504280162831805,7.83964331921659,61.44682667792181
TS,2024-01-02 19:00:00,16747.75930223146,19,2,0,0,19.10701845159892,1.4542342985084318,41.93886235717531
UK,2024-01-02 19:00:00,15949.356599512104,19,2,0,0,1.7066058016492986,3.302799403297988,43.29053739664962
UP,2024-01-02 19:00:00,37155.15401924714,19,2,0,0,6.185070982989196,2.427214612609844,39.84725122704242
WB,2024-01-02 19:00:00,12233.944846344635,19,2,0,0,17.102767310480534,2.533042301920446,63.97906696828041
AN,2024-01-02 20:00:00,112.32500860731494,20,2,0,0,25.733598144574945,3.2954257098570032,69.30099073597786
AP,2024-01-02 20:00:00,15275.336870780478,20,2,0,0,24.6179139275759,2.1328184143298223,45.828096013405926
AR,2024-01-02 20:00:00,5240.994005915906,20,2,0,0,9.846709355078453,5.450040841040911,53.7490419531157
AS,2024-01-02 20:00:00,5032.397499021887,20,2,0,0,15.578175597100977,6.8799017381549135,66.29900461496172
BH,2024-01-02 20:00:00,9677.797676256643,20,2,0,0,11.048789591785209,2.987024555539188,49.02567417380667
CH,2024-01-02 20:00:00,4158.864820383526,20,2,0,0,8.503754891677726,0.4070368947255876,41.82191453018513
CHH,2024-01-02 20:00:00,7353.521334295868,20,2,0,0,14.019944818828415,5.747911968868186,43.33049295243308
DL,2024-01-02 20:00:00,13477.195224069785,20,2,0,0,7.753173505541058,4.978215423834257,33.69621205141019
DNHD,2024-01-02 20:00:00,1170.2477654390177,20,2,0,0,16.300350797867452,1.0092239417311326,55.61168359340255
GA,2024-01-02 20:00:00,862.8615599423872,20,2,0,0,23.993731912630118,0.3210407422163612,59.78373872992466
GJ,2024-01-02 20:00:00,20671.503741018023,20,2,0,0,16.881854056731232,6.90546675740028,39.317103703246936
HP,2024-01-02 20:00:00,18384.953993854386,20,2,0,0,-2.8531532320888635,2.093834499314984,49.56570251347787
HR,2024-01-02 20:00:00,14092.937639845137,20,2,0,0,7.342890614209331,0.4063189176956614,36.15489630413202
JH,2024-01-02 20:00:00,6743.630689902042,20,2,0,0,11.819644124528104,0.877995689850998,41.66631268838968
JK,2024-01-02 20:00:00,17221.914406541935,20,2,0,0,-2.096464923012771,4.684792643770759,30.598385204140552
KA,2024-01-02 20:00:00,19859.746255012094,20,2,0,0,23.123045385456077,4.669676633593742,43.16406183905347
KL,2024-01-02 20:00:00,7285.025806840367,20,2,0,0,25.40828263667024,8.694037534277204,48.14736242213178
LA,2024-01-02 20:00:00,39559.74538160723,20,2,0,0,-17.532437035679703,1.903074600594849,37.568511448222
LD,2024-01-02 20:00:00,64.81421720094944,20,2,0,0,29.362805778921377,5.435069700486224,59.98568876632414
MH,2024-01-02 20:00:00,29519.699893511617,20,2,0,0,16.945697680850113,2.848682913305046,56.13593613582143
ML,2024-01-02 20:00:00,553.6792411030507,20,2,0,0,11.064930485154369,4.921456014883497,68.06167943647154
MN,2024-01-02 20:00:00,742.4137357395142,20,2,0,0,14.26961749388144,5.355518964013257,44.89378494486474
MP,2024-01-02 20:00:00,13994.498444793147,20,2,0,0,12.968812369707464,7.102073579400313,43.25187554029927
MZ,2024-01-02 20:00:00,520.5696592756622,20,2,0,0,15.512715878636335,5.542436078056909,61.370146161496855
NL,2024-01-02 20:00:00,514.61776412561,20,2,0,0,12.013649366198322,4.378994021791131,50.97222327363348
OD,2024-01-02 20:00:00,8492.86169743894,20,2,0,0,20.97216752620676,7.880838092741968,50.57327723472582
PB,2024-01-02 20:00:00,17411.381066996546,20,2,0,0,5.126888873954975,3.605181261345456,32.392017094533145
PD,2024-01-02 20:00:00,303.5008217950426,20,2,0,0,23.53944739309219,2.1789085537345017,56.44179166086104
RJ,2024-01-02 20:00:00,24163.39827844748,20,2,0,0,8.45205794969556,2.743265180061025,20.0
SK,2024-01-02 20:00:00,1352.0128788766328,20,2,0,0,8.242820481793151,8.334621575223181,44.83832553596379
TN,2024-01-02 20:00:00,25080.29268498661,20,2,0,0,25.39818955639957,4.973483980336145,62.1620907429955
TR,2024-01-02 20:00:00,786.7875905390731,20,2,0,0,15.205095883213568,6.006698353322099,65.68871335545235
TS,2024-01-02 20:00:00,15579.863103409733,20,2,0,0,21.31990970185373,3.06964928510568,37.21931504432801
UK,2024-01-02 20:00:00,13497.185756327386,20,2,0,0,3.4340337397871536,5.564352462268257,45.73085318414221
UP,2024-01-02 20:00:00,36278.33561040577,20,2,0,0,8.038279323643923,4.564601205264757,34.577732418909285
